Wavelength,Flux,BestFit,SkyFlux
8100.279,13.174,12.389,5.850
8102.147,11.932,12.440,7.443
8104.010,12.028,12.453,15.280
8105.875,13.770,12.489,18.358
8107.744,12.595,12.492,11.818
8109.609,11.669,12.455,6.744
8111.479,12.533,12.421,6.344
8113.345,12.514,12.379,6.050
8115.216,12.573,12.307,5.779
8117.083,11.926,12.236,5.629
8118.950,12.118,12.168,5.388
8120.823,11.429,12.171,5.328
8122.691,12.932,12.168,5.364
8124.564,13.069,12.168,5.391
8126.433,12.335,12.213,5.422
8128.307,11.476,12.248,5.685
8130.177,11.523,12.302,5.966
8132.051,12.047,12.434,5.878
8133.922,11.917,12.510,6.234
8135.793,13.048,12.546,6.448
8137.670,12.412,12.583,6.148
8139.542,11.691,12.515,7.616
8141.419,12.600,12.540,9.474
8143.291,13.804,12.576,8.945
8145.169,12.280,12.544,6.579
8147.043,12.619,12.481,7.324
8148.917,12.632,12.451,10.628
8150.796,12.188,12.423,10.384
8152.672,11.438,12.372,6.909
8154.551,11.959,12.426,5.323
8156.427,12.121,12.466,5.240
8158.308,12.630,12.507,5.132
8160.185,11.483,12.603,5.405
8162.062,12.751,12.637,5.344
8163.944,13.184,12.607,5.445
8165.823,12.030,12.616,5.235
8167.706,13.513,12.599,5.232
8169.585,13.241,12.520,5.341
8171.468,12.191,12.453,5.226
8173.348,11.584,12.503,5.586
8175.229,11.412,12.555,6.138
8177.114,12.339,12.617,6.118
8178.995,13.506,12.586,6.046
8180.881,12.865,12.527,6.552
8182.763,12.317,12.545,7.578
8184.650,13.082,12.550,8.463
8186.533,12.513,12.524,8.888
8188.416,13.040,12.555,9.314
8190.304,13.044,12.572,9.906
8192.188,13.921,12.595,9.745
8194.078,12.111,12.639,8.981
8195.963,12.885,12.599,9.711
8197.853,11.582,12.645,11.235
8199.738,13.082,12.652,10.509
8201.625,13.026,12.580,8.475
8203.516,11.556,12.507,7.779
8205.403,12.033,12.470,7.667
8207.295,11.342,12.392,7.999
8209.184,12.934,12.423,7.652
8211.077,12.034,12.495,7.417
8212.965,11.995,12.567,6.577
8214.855,13.406,12.637,6.198
8216.749,13.151,12.693,6.205
8218.639,13.026,12.688,6.241
8220.535,12.673,12.614,5.712
8222.426,12.734,12.614,5.442
8224.322,12.785,12.574,5.489
8226.214,12.042,12.575,5.806
8228.106,11.860,12.687,5.792
8230.004,12.396,12.691,5.209
8231.897,12.852,12.759,4.759
8233.795,12.009,12.832,5.096
8235.689,12.531,12.820,4.966
8237.589,13.147,12.764,5.023
8239.484,12.883,12.744,5.084
8241.379,12.178,12.743,5.370
8243.279,12.411,12.712,6.127
8245.176,11.897,12.702,6.445
8247.077,13.151,12.738,6.096
8248.974,12.023,12.774,6.336
8250.877,13.234,12.790,6.534
8252.775,13.751,12.849,6.038
8254.673,12.253,12.878,5.331
8256.577,12.624,12.859,5.627
8258.476,11.689,12.864,5.943
8260.381,12.997,12.871,5.273
8262.281,14.014,12.836,4.834
8264.186,13.380,12.820,4.935
8266.087,12.616,12.814,4.996
8267.989,13.409,12.876,4.814
8269.895,12.167,12.860,4.974
8271.798,12.832,12.794,5.114
8273.705,13.080,12.808,4.935
8275.609,12.150,12.846,5.065
8277.517,11.701,12.742,6.519
8279.421,13.524,12.817,16.974
8281.331,12.785,12.856,32.345
8283.236,15.769,12.828,51.605
8285.141,11.185,12.825,50.599
8287.052,12.642,12.730,31.869
8288.958,15.374,12.710,40.109
8290.870,14.590,12.760,70.857
8292.777,11.170,12.798,56.797
8294.689,12.485,12.808,20.912
8296.597,12.937,12.811,15.196
8298.506,13.524,12.799,36.471
8300.420,15.027,12.784,72.597
8302.329,9.238,12.707,76.680
8304.244,14.331,12.603,33.895
8306.154,11.804,12.501,10.721
8308.069,10.941,12.408,7.576
8309.981,12.287,12.342,7.850
8311.892,12.581,12.303,18.768
8313.809,11.110,12.262,28.630
8315.722,12.825,12.255,18.116
8317.639,11.594,12.305,7.131
8319.553,12.147,12.331,6.629
8321.471,11.198,12.204,7.293
8323.385,12.960,12.177,6.243
8325.300,11.875,12.163,5.022
8327.220,11.970,12.191,4.663
8329.136,11.613,12.226,4.663
8331.056,11.718,12.213,4.632
8332.973,11.942,12.201,4.462
8334.894,12.317,12.186,4.528
8336.812,11.573,12.189,4.803
8338.730,11.105,12.153,5.688
8340.653,12.763,12.058,7.013
8342.571,12.569,11.994,9.520
8344.495,13.907,12.081,51.254
8346.415,10.654,12.159,154.831
8348.340,10.375,12.249,166.148
8350.260,14.448,12.239,52.245
8352.181,9.188,12.207,16.900
8354.107,13.987,12.227,45.208
8356.029,10.252,12.136,64.098
8357.956,12.546,12.147,36.260
8359.878,11.766,12.180,9.257
8361.806,11.031,12.136,7.505
8363.730,11.517,12.076,10.697
8365.654,14.122,12.116,19.041
8367.583,10.349,12.217,27.128
8369.508,12.493,12.223,19.196
8371.438,10.979,12.275,7.397
8373.364,11.053,12.235,5.197
8375.295,11.937,12.124,5.200
8377.221,12.808,12.067,5.175
8379.149,11.066,12.009,5.622
8381.081,11.080,11.881,8.856
8383.009,13.961,11.797,24.621
8384.942,13.676,11.703,43.555
8386.871,10.622,11.597,32.320
8388.805,10.361,11.487,10.487
8390.735,12.371,11.313,5.664
8392.665,11.221,11.260,6.451
8394.600,10.652,11.287,6.884
8396.532,12.687,11.374,5.821
8398.468,12.198,11.500,16.085
8400.400,16.510,11.635,79.650
8402.337,13.000,11.748,131.672
8404.270,11.032,11.797,71.173
8406.203,10.973,11.813,13.735
8408.142,12.134,11.822,5.765
8410.076,10.913,11.810,5.218
8412.015,11.462,11.779,5.272
8413.950,11.922,11.798,5.496
8415.891,11.350,11.899,24.712
8417.827,12.136,11.821,54.801
8419.763,11.231,11.753,42.571
8421.705,10.398,11.737,12.338
8423.642,11.719,11.693,5.822
8425.585,11.635,11.704,6.808
8427.523,9.937,11.686,8.230
8429.466,9.714,11.615,17.594
8431.406,16.402,11.658,97.275
8433.350,6.913,11.750,159.197
8435.290,16.730,11.765,79.985
8437.230,10.683,11.819,11.752
8439.176,10.359,11.829,7.301
8441.118,11.173,11.766,5.208
8443.064,10.998,11.644,5.178
8445.006,10.565,11.557,5.363
8446.954,10.864,11.533,7.902
8448.897,10.086,11.453,12.390
8450.841,11.700,11.517,11.998
8452.789,14.203,11.608,21.942
8454.734,10.824,11.658,50.160
8456.684,13.310,11.684,39.350
8458.629,10.740,11.715,11.586
8460.580,10.437,11.739,5.611
8462.526,11.388,11.811,5.682
8464.473,9.010,11.844,14.593
8466.425,15.813,11.920,64.791
8468.372,7.423,12.002,111.921
8470.325,12.137,12.033,63.571
8472.274,13.081,12.104,9.351
8474.227,10.995,12.045,6.656
8476.177,11.986,11.952,6.671
8478.127,9.546,11.930,7.748
8480.082,11.190,11.875,5.890
8482.033,11.503,11.698,4.853
8483.989,11.025,11.592,4.566
8485.940,11.800,11.570,4.572
8487.897,12.540,11.591,4.670
8489.850,10.427,11.667,5.171
8491.803,10.523,11.758,4.047
8493.761,11.808,11.818,12.798
8495.715,14.114,11.879,30.947
8497.674,12.882,11.896,29.724
8499.629,12.007,11.931,12.273
8501.589,10.929,11.912,7.026
8503.545,10.692,11.888,8.844
8505.501,16.064,11.940,31.375
8507.462,7.916,11.961,65.129
8509.419,11.435,11.900,46.514
8511.382,11.613,11.876,11.214
8513.340,11.605,11.873,5.184
8515.303,9.877,11.837,5.404
8517.262,11.936,11.804,4.953
8519.221,10.574,11.874,5.280
8521.186,11.922,11.825,5.451
8523.146,12.433,11.814,6.050
8525.111,10.482,11.812,5.732
8527.073,11.502,11.786,4.954
8529.039,12.966,11.768,4.603
8531.001,12.508,11.802,4.429
8532.964,11.273,11.884,4.281
8534.931,12.884,11.881,4.453
8536.895,11.111,11.861,4.761
8538.863,13.013,11.874,7.855
8540.828,13.985,11.846,15.917
8542.797,12.965,11.714,15.613
8544.762,10.988,11.877,8.009
8546.728,12.978,12.044,5.147
8548.699,11.226,12.034,10.291
8550.666,14.105,11.964,26.800
8552.637,11.130,11.986,29.549
8554.605,10.838,12.025,14.000
8556.578,12.982,12.133,5.902
8558.546,11.575,12.214,5.048
8560.515,11.675,12.240,4.774
8562.489,11.008,12.239,4.620
8564.459,11.457,12.209,4.360
8566.434,11.618,12.105,4.541
8568.404,10.916,12.102,4.683
8570.380,12.407,12.068,4.628
8572.352,12.136,11.990,4.769
8574.324,12.653,11.888,5.202
8576.301,10.568,11.763,5.765
8578.274,11.049,11.638,6.039
8580.252,11.262,11.687,5.850
8582.226,10.385,11.766,5.032
8584.205,12.359,11.834,4.436
8586.180,11.581,11.919,4.434
8588.160,12.878,11.973,5.741
8590.136,13.562,11.893,10.076
8592.112,10.795,11.963,11.136
8594.093,12.063,11.906,6.864
8596.070,12.517,11.885,5.304
8598.052,12.817,11.886,10.276
8600.030,11.950,11.820,15.855
8602.013,11.307,11.902,10.980
8603.992,11.058,11.920,5.424
8605.972,12.283,11.940,5.508
8607.956,13.084,12.010,5.378
8609.936,10.970,12.068,5.596
8611.922,12.221,12.068,6.519
8613.903,12.087,12.078,8.043
8615.889,11.720,11.998,10.530
8617.871,12.013,11.981,13.726
8619.854,13.610,11.930,17.482
8621.842,12.425,11.850,22.795
8623.825,11.547,11.831,28.833
8625.814,12.180,11.821,33.907
8627.798,12.383,11.779,37.631
8629.788,10.794,11.819,41.737
8631.773,13.002,11.864,43.018
8633.759,11.177,11.826,43.930
8635.750,12.374,11.775,40.112
8637.736,11.946,11.912,37.749
8639.728,9.781,11.968,31.444
8641.716,11.279,11.953,24.630
8643.708,10.046,11.839,20.208
8645.697,12.794,11.733,13.760
8647.686,10.916,11.742,11.293
8649.680,10.422,11.734,16.867
8651.670,12.845,11.694,28.778
8653.665,14.612,11.761,37.607
8655.656,8.196,11.805,36.930
8657.652,11.765,11.731,41.614
8659.643,12.401,11.589,41.152
8661.635,13.190,11.506,41.554
8663.633,9.923,11.618,42.030
8665.626,11.566,11.626,35.609
8667.624,11.259,11.503,39.058
8669.618,9.868,11.450,34.294
8671.617,10.811,11.548,29.551
8673.612,11.636,11.552,33.181
8675.607,11.558,11.570,23.583
8677.608,12.049,11.539,24.172
8679.604,11.983,11.551,21.983
8681.606,9.964,11.579,16.393
8683.603,11.516,11.518,17.766
8685.605,10.635,11.408,14.447
8687.604,12.270,11.391,10.611
8689.602,10.757,11.400,12.233
8691.606,11.350,11.335,9.749
8693.605,11.235,11.298,7.923
8695.610,11.288,11.359,8.863
8697.611,11.706,11.299,7.271
8699.616,11.548,11.324,6.830
8701.618,12.490,11.308,8.606
8703.619,11.867,11.354,9.064
8705.626,12.074,11.458,6.807
8707.629,10.450,11.533,6.928
8709.637,11.471,11.617,9.195
8711.641,11.024,11.644,8.228
8713.650,11.759,11.698,5.882
8715.654,12.159,11.693,4.883
8717.659,13.423,11.684,4.576
8719.669,10.928,11.790,4.648
8721.675,11.979,11.889,4.882
8723.687,10.064,11.768,4.744
8725.693,11.513,11.783,4.443
8727.706,13.379,11.835,4.878
8729.713,11.481,11.893,5.304
8731.722,12.033,11.961,4.660
8733.735,11.880,11.829,4.055
8735.744,11.881,11.762,3.943
8737.759,12.226,11.774,4.288
8739.769,11.158,11.896,5.308
8741.784,11.131,11.979,5.998
8743.795,11.328,11.906,5.947
8745.812,12.188,11.882,5.466
8747.824,11.020,11.809,4.741
8749.836,12.068,11.787,4.626
8751.854,12.659,11.734,5.235
8753.867,10.980,11.681,5.422
8755.886,11.363,11.730,4.903
8757.900,11.054,11.798,6.519
8759.919,12.802,11.632,22.326
8761.935,14.472,11.674,67.954
8763.950,14.900,11.779,104.421
8765.971,15.497,11.841,74.231
8767.988,10.796,11.916,59.085
8770.010,10.915,11.954,125.752
8772.027,8.479,11.907,105.318
8774.050,11.813,12.059,32.733
8776.069,9.555,12.123,16.994
8778.088,11.784,12.067,59.266
8780.112,10.666,12.089,134.546
8782.132,7.033,12.083,120.480
8784.157,13.390,11.895,36.193
8786.177,10.754,11.824,6.112
8788.204,11.103,11.749,5.250
8790.225,10.818,11.657,7.799
8792.247,12.875,11.680,29.433
8794.275,7.940,11.798,50.060
8796.298,12.763,12.013,27.197
8798.326,11.557,12.060,5.916
8800.350,11.863,12.121,4.606
8802.380,10.356,12.204,4.863
8804.405,11.960,12.157,4.628
8806.430,10.529,12.056,4.408
8808.461,11.862,11.927,3.869
8810.487,11.930,11.789,6.030
8812.519,12.635,11.751,9.501
8814.546,11.113,11.838,8.123
8816.579,13.234,11.981,4.653
8818.607,12.390,12.072,3.875
8820.636,11.643,11.964,3.580
8822.670,10.671,12.104,3.770
8824.700,12.228,12.180,6.086
8826.735,12.201,12.136,44.722
8828.765,8.013,12.155,224.547
8830.801,14.108,12.072,261.166
8832.833,15.643,12.020,104.331
8834.865,12.409,11.945,25.060
8836.902,12.567,11.891,54.400
8838.935,12.619,11.876,105.776
8840.973,16.657,11.880,80.581
8843.007,11.431,11.915,14.773
8845.046,11.608,11.952,5.272
8847.081,10.805,12.010,6.659
8849.116,10.367,11.967,10.829
8851.157,13.378,11.917,25.951
8853.193,12.980,11.962,35.903
8855.234,11.607,11.873,18.593
8857.272,10.875,11.847,5.524
8859.314,10.985,11.883,5.346
8861.352,12.671,11.741,5.519
8863.391,9.777,11.575,7.646
8865.434,10.015,11.668,9.498
8867.474,10.250,11.805,19.918
8869.519,11.332,11.860,62.941
8871.559,11.785,11.838,70.526
8873.605,12.795,11.927,21.314
8875.646,13.357,12.042,4.849
8877.688,11.412,12.017,4.305
8879.735,11.966,12.027,4.409
8881.778,11.003,11.997,4.342
8883.826,12.123,12.008,4.733
8885.870,14.107,11.989,36.812
8887.919,15.709,11.937,175.575
8889.964,9.093,11.959,177.625
8892.009,14.678,12.090,54.136
8894.059,10.971,12.078,7.940
8896.105,11.394,12.078,6.014
8898.157,10.488,12.088,7.184
8900.204,13.043,12.087,7.711
8902.256,12.623,12.090,9.274
8904.304,13.582,12.089,49.981
8906.357,15.541,12.118,85.863
8908.406,13.500,12.158,46.554
8910.456,12.864,12.179,11.478
8912.510,11.430,12.166,8.626
8914.561,11.345,12.124,6.768
8916.616,11.541,12.070,5.146
8918.668,10.406,12.070,19.743
8920.724,12.768,12.182,130.194
8922.776,8.498,12.240,233.704
8924.829,16.416,12.193,121.248
8926.887,15.762,12.154,14.349
8928.941,11.076,12.197,8.843
8931.000,11.648,12.226,9.845
8933.054,12.575,12.234,8.090
8935.114,13.404,12.144,6.146
8937.170,11.354,12.065,6.514
8939.226,13.454,12.107,7.000
8941.287,11.856,12.100,6.776
8943.344,13.070,12.289,17.254
8945.406,13.696,12.298,63.272
8947.464,9.262,12.193,66.821
8949.528,11.939,12.202,22.372
8951.586,11.613,12.323,5.785
8953.646,13.114,12.236,4.627
8955.710,12.512,12.159,5.076
8957.771,13.717,12.051,28.189
8959.836,12.951,11.903,136.566
8961.897,16.997,11.804,164.737
8963.964,17.233,11.820,57.150
8966.026,12.597,11.856,7.974
8968.089,11.147,11.873,5.071
8970.157,9.891,11.883,5.155
8972.220,12.074,11.796,6.819
8974.289,11.122,11.686,8.055
8976.354,11.669,11.662,6.423
8978.424,12.228,11.614,4.871
8980.489,10.250,11.667,5.748
8982.555,11.724,11.676,7.489
8984.627,13.007,11.668,8.804
8986.693,11.570,11.630,8.900
8988.766,12.187,11.572,24.270
8990.834,11.602,11.669,54.701
8992.907,14.049,11.743,43.685
8994.976,11.745,11.732,14.024
8997.045,12.248,11.755,7.159
8999.120,9.738,11.790,5.834
9001.190,12.861,11.766,23.760
9003.266,9.534,11.841,90.832
9005.337,11.709,12.066,99.065
9007.413,13.938,12.060,28.542
9009.486,12.267,12.042,4.746
9011.558,11.979,12.087,4.681
9013.636,13.380,12.035,3.525
9015.710,11.999,11.948,3.632
9017.789,11.841,11.991,3.416
9019.863,11.113,11.949,3.469
9021.943,12.176,11.987,4.700
9024.019,12.558,12.045,5.593
9026.095,11.977,11.969,5.130
9028.176,11.491,12.004,4.916
9030.253,11.862,12.047,5.827
9032.335,13.840,11.977,6.327
9034.413,11.618,11.897,5.360
9036.497,12.935,11.879,4.486
9038.575,11.913,11.871,12.407
9040.655,13.254,11.803,27.903
9042.740,14.797,11.860,22.076
9044.820,11.377,12.022,7.964
9046.905,11.383,12.161,6.450
9048.987,10.758,12.217,9.224
9051.073,11.195,12.193,38.611
9053.156,11.046,12.076,52.114
9055.238,11.461,11.918,23.575
9057.326,10.722,11.907,6.631
9059.410,13.365,11.964,5.704
9061.499,13.530,11.907,4.725
9063.584,9.546,11.778,4.489
9065.674,10.522,11.931,5.621
9067.759,11.771,11.954,6.803
9069.850,14.381,11.874,7.178
9071.937,12.275,11.864,7.414
9074.024,12.251,11.863,6.690
9076.116,10.255,11.753,5.197
9078.204,11.248,11.716,4.442
9080.298,11.515,11.680,4.020
9082.386,11.724,11.711,3.998
9084.481,13.051,11.680,4.434
9086.571,12.508,11.572,4.840
9088.661,12.848,11.526,4.874
9090.757,11.925,11.594,4.114
9092.848,12.319,11.491,8.181
9094.945,12.514,11.408,17.736
9097.037,11.426,11.334,15.712
9099.135,11.854,11.263,7.250
9101.228,12.002,11.300,4.472
9103.322,12.276,11.493,13.025
9105.421,11.707,11.483,25.097
9107.516,10.490,11.580,20.213
9109.616,12.088,11.669,6.047
9111.712,9.859,11.634,3.761
9113.813,11.107,11.515,3.701
9115.909,10.786,11.350,3.064
9118.007,11.493,11.279,3.485
9120.109,11.926,11.341,3.629
9122.207,8.392,11.363,3.374
9124.311,12.202,11.273,3.405
9126.410,11.252,11.213,3.437
9128.514,12.444,11.344,3.289
9130.614,10.110,11.295,3.242
9132.715,9.872,11.269,3.492
9134.821,11.343,11.329,3.613
9136.922,12.153,11.349,4.018
9139.029,11.861,11.251,4.422
9141.132,11.500,11.213,4.011
9143.240,11.488,11.211,3.496
9145.343,8.820,11.379,3.676
9147.447,9.804,11.500,4.034
9149.556,12.820,11.468,3.996
9151.661,10.316,11.400,5.355
9153.771,12.368,11.400,11.610
9155.877,12.501,11.405,14.919
9157.989,10.928,11.454,9.955
9160.095,10.679,11.325,7.062
9162.203,11.057,11.289,13.461
9164.315,13.736,11.578,16.874
9166.424,10.765,11.488,10.944
9168.537,10.102,11.464,4.914
9170.647,11.821,11.509,4.112
9172.761,10.807,11.501,4.265
9174.872,10.804,11.408,4.066
9176.982,9.634,11.286,4.005
9179.098,12.260,11.195,4.108
9181.210,12.608,11.216,4.142
9183.327,11.601,11.189,4.195
9185.440,13.329,11.160,4.245
9187.558,9.678,11.224,4.272
9189.672,11.865,11.371,4.139
9191.786,10.487,11.460,4.010
9193.905,10.810,11.474,3.982
9196.020,12.317,11.527,4.032
9198.141,12.533,11.609,4.075
